date,url,id,text,deleted
2022-02-17,https://web.archive.org/web/20220217193411/https://twitter.com/mikealfred/status/1494393528339746818,1494393528339746800,"Signs of a closet Cardano buyer: not getting out of bed for days, not eating, anti-social behavior, seed oils, sadness, hitting walls, etc  If you see any of these behaviors, please contact  @coryklippsten  at  @SwanBitcoin  to get help. No one can do this alone.",TRUE
2022-02-13,https://web.archive.org/web/20220213050553/https://twitter.com/mikealfred/status/1492726400649818112,1492726400649818e3,The level of time and energy spent on anti- tweets tells you everything you need to know about the power of Bitcoin.,TRUE
2022-02-11,https://web.archive.org/web/20220211232430/https://twitter.com/mikealfred/status/1492277120587821058,1492277120587821e3,Bitcoiners were right about inflation and fiat maxis were dead wrong. What else do normies believe today that will be disproven in the future?,TRUE
2022-02-10,https://web.archive.org/web/20220210221413/https://twitter.com/mikealfred/status/1491897592115986447,1491897592115986400,Stay confident and stack whole bitcoins.,TRUE
2022-02-10,https://web.archive.org/web/20220210175722/https://twitter.com/mikealfred/status/1491833186979958787,1491833186979958800,"is a risk off asset. If you don't understand this, you don't really understand Bitcoin.",TRUE
2022-02-10,https://web.archive.org/web/20220210000703/https://twitter.com/mikealfred/status/1491563015728074754,1491563015728074800,Lol wen institutions  @Pentosh1   @petermcormack   @neiljacobs ? https://twitter.com/BitcoinMagazine/status/1491495867307765762,TRUE
2022-02-09,https://web.archive.org/web/20220209192400/https://twitter.com/mikealfred/status/1491491914566225924,1491491914566226e3,"If you're not buying  and Bitcoin miners hand over fist right now when they are absurdly undervalued, do not yell at me in a few years when you could have retired, put your kids through college, and paid off your house with just the appreciation in that time.",TRUE
2022-02-08,https://web.archive.org/web/20220208193358/https://twitter.com/mikealfred/status/1491131928598093825,1491131928598093800,At the Bitcoin  @MiningConf  Main Stage sponsored by  @irisenergyco,TRUE
2022-02-08,https://web.archive.org/web/20220208081200/https://twitter.com/mikealfred/status/1490959686153412611,1490959686153412600,Looking to lose some followers so I stay under 100K. Going to comment on the Bitcoin Minimalist situation. Stand by.,TRUE
2022-02-06,https://web.archive.org/web/20220206165039/https://twitter.com/mikealfred/status/1490366234331783172,1490366234331783200,One of the important differences between AMC and  is that  $AMC  has a single digit percentage chance of ever seeing a new all time high again as an independent company while Bitcoin is 99% likely to see new ATHs. Invest accordingly.,TRUE
2022-02-03,https://web.archive.org/web/20220203184818/https://twitter.com/mikealfred/status/1489308498613604352,1489308498613604400,Did  @BitcoinIsSaving  or  @danheld  put this out?,TRUE
2022-02-03,https://web.archive.org/web/20220203053811/https://twitter.com/mikealfred/status/1489109632664489987,148910963266449e4,They are working really hard to cancel or exclude people so that doesn't surprise me. Not in alignment with the ethos of Bitcoin IMO,TRUE
2022-02-03,https://web.archive.org/web/20220203053529/https://twitter.com/mikealfred/status/1489108982014746629,1489108982014746600,"Btw, who actually runs  @BitcoinMagazine ? Seems a little shady that all of these people hide their identities on the internet.",TRUE
2022-02-03,https://web.archive.org/web/20220203052751/https://twitter.com/mikealfred/status/1489107031936024576,1489107031936024600,One of the kids running the  @BitcoinMagazine  account unfollowed me. Most trusted name in  huh? 🤣🙏🔥🚀,TRUE
